Experiment Simple_Date Class_ID Participant_Private_ID Time_On_Task Condition Phase Trial Time_On_Trial Trial_Number RestudyDecision JoL Test Event_Index Response all_test_element_codings_as_one Test_Total_Correct
2 2022-12-13 umU 7657589 16.25 Diagramming-Only 1 Metro NA 2 Nee 3 "meer fauna op de zeebodem
meer flora op de zeebodem
meer vissen
meer vissers" 28 "meer fauna op de zeebodem
meer flora op de zeebodem
meer vissen
meer vissers" "3 4 0 0" 2
2 2022-12-13 umU 7657589 16.25 Diagramming-Only 1 Botox NA 3 Nee 3 "minder spiertrekkingen
rimpels die weggaan
gezichtsuitdrukking kan opeens veranderen
?" 42 "minder spiertrekkingen
rimpels die weggaan
gezichtsuitdrukking kan opeens veranderen
?" "1 2 4 0" 3
2 2022-12-13 umU 7657589 16.25 Diagramming-Only 2 Geld NA 4 Nee 2 "ze hebben alleen maar meer geld nodig om gelukkig te zijn
?
?
?" 56 "ze hebben alleen maar meer geld nodig om gelukkig te zijn
?
?
?" "0 0 0 0" 0
2 2022-12-13 umU 7657589 16.25 Diagramming-Only 2 Beton NA 5 Ja 1 "niet al het beton is stevig genoeg meer
het beton heeft niet het certificaat wat nodig is
?
?" 70 "niet al het beton is stevig genoeg meer
het beton heeft niet het certificaat wat nodig is
?
?" "0 0 0 0" 0
2 2022-12-13 umU 7657589 16.25 Diagramming-Only 2 Muziek NA 6 Nee 1 "je onthoud dingen beter
je hebt er soms een voordeel door bij andere vakken
je gebruikt meerdere delen van je hersenen
je haalt een hogere score op een IQ-test " 84 "je onthoud dingen beter
je hebt er soms een voordeel door bij andere vakken
je gebruikt meerdere delen van je hersenen
je haalt een hogere score op een IQ-test" "3 0 1 4" 3
2 2022-12-13 umU 7657591 26.3166666666667 SSI 1 Metro 256 1 Ja 3 "Het zorgt voor het ontstaan van een kunstmati rif waardoor er meer zeefauna en planton komt wat weer zorgt voor meer zeedieren.
Het afval is nu weg dus je hoeft het niet ergens anders heen te brengen.


" 18 "Het zorgt voor het ontstaan van een kunstmati rif waardoor er meer zeefauna en planton komt wat weer zorgt voor meer zeedieren.
Het afval is nu weg dus je hoeft het niet ergens anders heen te brengen.


" "2 3 4 1" 4
2 2022-12-13 umU 7657591 26.3166666666667 SSI 1 Muziek 187 2 Ja 3 "Je gebruikt verschillende gebieden in je hersenen.
Je IQ wordt er hoger van 
Je ontwikkelt ruimtelijke vaardigheden wat kan helpen bij Wiskunde
oudere mensen kunnen doormiddel van muziek herineringen ophalen" 36 "Je gebruikt verschillende gebieden in je hersenen.
Je IQ wordt er hoger van 
Je ontwikkelt ruimtelijke vaardigheden wat kan helpen bij Wiskunde
oudere mensen kunnen doormiddel van muziek herineringen ophalen" "1 4 2 3" 4
2 2022-12-13 umU 7657591 26.3166666666667 SSI 1 Botox 206 3 Ja 1 "De spieren verlammen
Je gezicht verandert bijvoorbeeld het weghalen van rimpels
?
?" 54 "De spieren verlammen
Je gezicht verandert bijvoorbeeld het weghalen van rimpels
?
?" "1 4 2 0 0" 3
2 2022-12-13 umU 7657591 26.3166666666667 SSI 2 Geld 236 4 Ja 2 "Het gevoel wat geluk is van korte duur
als je eenmaal veel geldt hebt wil je steeds meer
?
?" 68 "Het gevoel wat geluk is van korte duur
als je eenmaal veel geldt hebt wil je steeds meer
?
?" "2 4 0 0" 2
2 2022-12-13 umU 7657591 26.3166666666667 SSI 2 Beton 165 5 Ja 3 "Doordat er 1 centrale verwarming zit doogt het beton uit warrdoor het krimt, doordat het beton krimt en de lift niet zal de lift uitijndelijk niet meer in de schagt passen en komt hij vast te zitten. daarom moet je hem renoveren voordat dat gebeurt." 82 "Doordat er 1 centrale verwarming zit doogt het beton uit warrdoor het krimt, doordat het beton krimt en de lift niet zal de lift uitijndelijk niet meer in de schagt passen en komt hij vast te zitten. daarom moet je hem renoveren voordat dat gebeurt." "1 2 3 4 Given" 4
2 2022-12-13 umU 7657591 26.3166666666667 SSI 2 Suez 60 6 Ja 1 "OMdat het kanaal niet van natuurlijke oorsprong was, dus was het makkelijker en efficienter om het in te korten." 96 "OMdat het kanaal niet van natuurlijke oorsprong was, dus was het makkelijker en efficienter om het in te korten." "0 0" 0
2 2022-12-13 umU 7657593 25.4666666666667 No-SSI 1 Muziek 230 1 Ja 3 "je kan meer verbanden leggen 
je gebruikt voor muziek goed je hersennen op veel verschillende plekken
muziek kan je terugbrengen naar vroeger als je dingen niet meer goed kan herinneren
het zorgt voor hogere resultaten in een wiskunde toets" 14 "je kan meer verbanden leggen 
je gebruikt voor muziek goed je hersennen op veel verschillende plekken
muziek kan je terugbrengen naar vroeger als je dingen niet meer goed kan herinneren
het zorgt voor hogere resultaten in een wiskunde toets" "0 1 3 2" 3
2 2022-12-13 umU 7657593 25.4666666666667 No-SSI 1 Geld 142 2 Ja 1 "ze willen steeds meer 
ze raken snel gewend aan de luxe 
ze voelen zich vaak in het begin diep gelukkig maar daarna ongelukkig 
-" 28 "ze willen steeds meer 
ze raken snel gewend aan de luxe 
ze voelen zich vaak in het begin diep gelukkig maar daarna ongelukkig 
-" "4 3 2 0" 3
2 2022-12-13 umU 7657593 25.4666666666667 No-SSI 1 Beton 152 3 Nee 3 "doordat het beton om hen heen krimpt 
doordat beton krimpt
doordat de liften door het krimpen niet meer kunnen bewegen 
doordat de liften zelf niet krimpen zoals het beton" 42 "doordat het beton om hen heen krimpt 
doordat beton krimpt
doordat de liften door het krimpen niet meer kunnen bewegen 
doordat de liften zelf niet krimpen zoals het beton" "3 4" 2
2 2022-12-13 umU 7657593 25.4666666666667 No-SSI 2 Metro 204 4 Ja 3 "de mensen hoeven er niet op een andere manier vanaf te komen
er ontstaat meer leefruimte
er komt een stof in de zee die vissen aantrekt 
-" 56 "de mensen hoeven er niet op een andere manier vanaf te komen
er ontstaat meer leefruimte
er komt een stof in de zee die vissen aantrekt 
-" "1 2 0 4 0" 3
2 2022-12-13 umU 7657593 25.4666666666667 No-SSI 2 Suez 200 5 Nee 3 "de twee zeeën lagen dichtbij elkaar
er was een kortere route nodig 
door een woestijn tussen twee zeeën moesten boten helemaal om 
door de kort route zou de lengte van de route een heel stuk korter worden" 70 "de twee zeeën lagen dichtbij elkaar
er was een kortere route nodig 
door een woestijn tussen twee zeeën moesten boten helemaal om 
door de kort route zou de lengte van de route een heel stuk korter worden" "0 3 2 Given" 2
2 2022-12-13 umU 7657593 25.4666666666667 No-SSI 2 Botox 175 6 Nee 2 "je kan er jonger uit gaan zien 
je kan minder last hebben van een spier die zijn werk net iets anders doet 
je rimpels kunnen weggaan 
je gezichtsuitdrukking kan veranderen" 84 "je kan er jonger uit gaan zien 
je kan minder last hebben van een spier die zijn werk net iets anders doet 
je rimpels kunnen weggaan 
je gezichtsuitdrukking kan veranderen" "3 1 2 3" 4
2 2022-12-13 umU 7657594 32.0833333333333 SSI 1 Botox 253 1 Nee 2 "je kan een gladdere huid krijgen
je kan minder knipperen
je gezichtuitdrukking kan veranderen
het kan medisch beter voor je zijn" 18 "je kan een gladdere huid krijgen
je kan minder knipperen
je gezichtuitdrukking kan veranderen
het kan medisch beter voor je zijn" "2 0 4 0" 2
2 2022-12-13 umU 7657594 32.0833333333333 SSI 1 Suez 275 2 Nee 3 "er is een onnatuurlijke verbinding onstaan tussen de middelandse zee en de indische oceaan. 
de verbing is het suez kanaal
je hoeft er neit omheen maar kan er nu gewoon doorheen
?" 36 "er is een onnatuurlijke verbinding onstaan tussen de middelandse zee en de indische oceaan. 
de verbing is het suez kanaal
je hoeft er neit omheen maar kan er nu gewoon doorheen
?" "0 4 2 0" 2
2 2022-12-13 umU 7657594 32.0833333333333 SSI 1 Muziek 121 3 Nee 2 "je onthoud dingen beter
je iq word hoger
het kan oudere dingen laten herrineren
je ruimetlijk inzicht word beter" 54 "je onthoud dingen beter
je iq word hoger
het kan oudere dingen laten herrineren
je ruimetlijk inzicht word beter" "3 4 0 2" 3
2 2022-12-13 umU 7657594 32.0833333333333 SSI 2 Beton 207 4 Nee 3 "bij gebruik van beton moet je rekening houden met CV
als je geen rekening houd drooft beton in
dat heeft het gevolg dat beton krimpt>gebouwen krimpen
waardoor het dus kan zijn dat liften niet meer werken omdat ze te groot zijn voor het gebouw" 68 "bij gebruik van beton moet je rekening houden met CV
als je geen rekening houd drooft beton in
dat heeft het gevolg dat beton krimpt>gebouwen krimpen
waardoor het dus kan zijn dat liften niet meer werken omdat ze te groot zijn voor het gebouw" "1 2 3 4" 4
2 2022-12-13 umU 7657594 32.0833333333333 SSI 2 Metro 194 5 Ja 3 "rode oude metrowagons worden tot zinken gebracht in de zee in de VS
het heeft voordeel dat er het afval van de metros niet meer afgebroken heoft te worden en er onstaat meer kunstmatig rif 
kunstamtig rif zorgt voor meer fauna
wat er voor zorgt dat er meer zeegedierte is" 82 "rode oude metrowagons worden tot zinken gebracht in de zee in de VS
het heeft voordeel dat er het afval van de metros niet meer afgebroken heoft te worden en er onstaat meer kunstmatig rif 
kunstamtig rif zorgt voor meer fauna
wat er voor zorgt dat er meer zeegedierte is" "Given 1 2 4" 3
2 2022-12-13 umU 7657594 32.0833333333333 SSI 2 Geld 315 6 Ja 3 "snel gewend aan geluk/ongeluk
ervaart maar kort echt geluk of ongeluk
je raakt verveeld
waardoor vaak rijke mensen dus niet echt voor altijd gelukkig
" 96 "snel gewend aan geluk/ongeluk
ervaart maar kort echt geluk of ongeluk
je raakt verveeld
waardoor vaak rijke mensen dus niet echt voor altijd gelukkig
" "3 2 4" 3
2 2022-12-13 umU 7657595 20.1 No-SSI 1 Metro 154 1 Nee 3 "metrowagons tot zinken gebracht
minder afval hoeft verwerkt te worden
kunstmatig rif
meer plankton en zeefauna
meer zeedieren" 14 "metrowagons tot zinken gebracht
minder afval hoeft verwerkt te worden
kunstmatig rif
meer plankton en zeefauna
meer zeedieren" "Given 1 2 3 4" 4
2 2022-12-13 umU 7657595 20.1 No-SSI 1 Beton 144 2 Nee 4 "centrale verwarming
beton krimpt
gebouwen worden kleiner
lift blijft hangen
lift heeft renovatie nodig" 28 "centrale verwarming
beton krimpt
gebouwen worden kleiner
lift blijft hangen
lift heeft renovatie nodig" "1 3 4 Given" 3
2 2022-12-13 umU 7657595 20.1 No-SSI 1 Suez 123 3 Nee 4 "geen natuurlijke verbinding
echte route was lang
kortere route nodig
werd gegraven" 42 "geen natuurlijke verbinding
echte route was lang
kortere route nodig
werd gegraven" "0 2 3 4" 3
2 2022-12-13 umU 7657595 20.1 No-SSI 2 Botox 176 4 Nee 4 "Botox blokkeert aanspanningsignaal
vaak bij spiertrekkingen
ook bij rimpels
ziet jonger uit maar soms ook ongewenst uitdrukkingen veranderen" 56 "Botox blokkeert aanspanningsignaal
vaak bij spiertrekkingen
ook bij rimpels
ziet jonger uit maar soms ook ongewenst uitdrukkingen veranderen" "Given 1 2 3 4" 4
2 2022-12-13 umU 7657595 20.1 No-SSI 2 Geld 82 5 Ja 1 "niet lange tijd gelukkig
wennen snel aan luxe 
willen meer" 70 "niet lange tijd gelukkig
wennen snel aan luxe 
willen meer" "0 3 4" 2
2 2022-12-13 umU 7657595 20.1 No-SSI 2 Muziek 161 6 Nee 3 "YOU KNOW TIMES LIKE THESE WE'RE SO MUCH HAPPIER
AND NIGHTS LIKE THESE WE'LL REMEMBER ALL THOSE SONGS WE WROTE 
ONLY WE KNOW
YOU SMILE AT ME AND SAY ITS TIME TO GO

BUT I DONT FEEL LIKE GOING HOME !!!!!!!
" 84 "YOU KNOW TIMES LIKE THESE WE'RE SO MUCH HAPPIER
AND NIGHTS LIKE THESE WE'LL REMEMBER ALL THOSE SONGS WE WROTE 
ONLY WE KNOW
YOU SMILE AT ME AND SAY ITS TIME TO GO

BUT I DONT FEEL LIKE GOING HOME !!!!!!!
" 0 0
2 2022-12-13 umU 7657596 31.3166666666667 SSI 1 Muziek 258 1 Ja 4 "je krijgt er een hoger IQ van je verbeterd je vaardigheid in het gebied van wiskunde je kan er oude herinneringen mee ophalen" 18 "je krijgt er een hoger IQ van je verbeterd je vaardigheid in het gebied van wiskunde je kan er oude herinneringen mee ophalen" "4 2 3" 3
2 2022-12-13 umU 7657596 31.3166666666667 SSI 1 Beton 161 2 Nee 4 "beton krimt bij het gebruik van een verwarming in het gebouw, het kan zelfs zo zijn dat de liften blijven hakken en dat er nieuwe in moeten komen (renoveren)" 36 "beton krimt bij het gebruik van een verwarming in het gebouw, het kan zelfs zo zijn dat de liften blijven hakken en dat er nieuwe in moeten komen (renoveren)" "3 1 4 Given" 3
2 2022-12-13 umU 7657596 31.3166666666667 SSI 1 Geld 235 3 Ja 3 "ze worden niet geaccepteerd in hun familie ze worden niet herinderd aan het gevaar in de natuur" 54 "ze worden niet geaccepteerd in hun familie ze worden niet herinderd aan het gevaar in de natuur" "0 0" 0
2 2022-12-13 umU 7657596 31.3166666666667 SSI 2 Botox 244 4 Nee 3 "je huid kan er jonger van uitzien maar het kan ook je gezichts uitdrukking aan passen" 68 "je huid kan er jonger van uitzien maar het kan ook je gezichts uitdrukking aan passen" "3 4" 2
2 2022-12-13 umU 7657596 31.3166666666667 SSI 2 Metro 222 5 Nee 2 "het hoeft niet meer op een anderen manier verwekt te worden er komen meer koralen waardoor er ok meer vissen komen" 82 "het hoeft niet meer op een anderen manier verwekt te worden er komen meer koralen waardoor er ok meer vissen komen" "1 2 4" 3
2 2022-12-13 umU 7657596 31.3166666666667 SSI 2 Suez 60 6 Nee 3 ? 96 ? 0 0
2 2022-12-13 umU 7657598 15.9833333333333 No-SSI 1 Botox 174 1 Nee 3 "Het gevolg hiervan is dat de spieraantrekking weggaan,
Het kan wel gevaarlijk zijn bij overdosissen
Je kan iemand jonger laten lijken
Je kan ook een andere gezichtsuitdrukking krijgen" 14 "Het gevolg hiervan is dat de spieraantrekking weggaan,
Het kan wel gevaarlijk zijn bij overdosissen
Je kan iemand jonger laten lijken
Je kan ook een andere gezichtsuitdrukking krijgen" "1 3 4" 3
2 2022-12-13 umU 7657598 15.9833333333333 No-SSI 1 Beton 145 2 Nee 4 "Als beton bij de CV staat in een gebouw kan het uitdrogen
Dan krimpt de beton
Het gebouw krimpt ook en de lift blijft hangen
Daarom moet een lift gerenoveerd worden" 28 "Als beton bij de CV staat in een gebouw kan het uitdrogen
Dan krimpt de beton
Het gebouw krimpt ook en de lift blijft hangen
Daarom moet een lift gerenoveerd worden" "1 2 3 4 Given" 4
2 2022-12-13 umU 7657598 15.9833333333333 No-SSI 1 Suez 177 3 Nee 3 "Er was geen natuurlijke waterweg
Dus werdt er een kanaal gebouwd 
waardoor schepen niet meer om hoeven te varen
De schepen konden dus sneller naar Jeddah" 42 "Er was geen natuurlijke waterweg
Dus werdt er een kanaal gebouwd 
waardoor schepen niet meer om hoeven te varen
De schepen konden dus sneller naar Jeddah" "1 4 2 Given" 3
2 2022-12-13 umU 7657598 15.9833333333333 No-SSI 2 Metro 107 4 Nee 3 "De metro's hoeven niet meer verwerkt worden
Er kwam een kunstmatig rif
er kwamen meer plankton
Er kwamen meer vissen" 56 "De metro's hoeven niet meer verwerkt worden
Er kwam een kunstmatig rif
er kwamen meer plankton
Er kwamen meer vissen" "1 2 3 4" 4
2 2022-12-13 umU 7657598 15.9833333333333 No-SSI 2 Muziek 98 5 Nee 3 "Het traint je geheugen
Je wordt beter in iq tests
Het kan herinneringen ophalen
Je wordt beter in wiskunde
" 70 "Het traint je geheugen
Je wordt beter in iq tests
Het kan herinneringen ophalen
Je wordt beter in wiskunde
" "3 4 0 2" 3
2 2022-12-13 umU 7657598 15.9833333333333 No-SSI 2 Geld 55 6 Ja 0 ? 84 ? 0 0
2 2022-12-13 umU 7657599 29.6333333333333 Diagramming-Only 1 Beton NA 1 Ja 3 "Door de verwarming droogt beton uit.
Als beton uitdroogt, kan het gebouw krimpen.
Als het gebouw krimpt, kunnen de liften blijven hangen.
Om het probleem op te lossen, maken ze de liften kleiner." 14 "Door de verwarming droogt beton uit.
Als beton uitdroogt, kan het gebouw krimpen.
Als het gebouw krimpt, kunnen de liften blijven hangen.
Om het probleem op te lossen, maken ze de liften kleiner." "1 2 3 4 Given" 4
2 2022-12-13 umU 7657599 29.6333333333333 Diagramming-Only 1 Suez NA 2 Ja 3 "Er was geen waterverbinding.
Ze moeten handelen.
Ze moeten bijv. schepen vervoeren.
De afstand vonden mensen gewoon te lang en niet handig.
" 28 "Er was geen waterverbinding.
Ze moeten handelen.
Ze moeten bijv. schepen vervoeren.
De afstand vonden mensen gewoon te lang en niet handig.
" "1 0 0 3" 2
2 2022-12-13 umU 7657599 29.6333333333333 Diagramming-Only 1 Metro NA 3 Ja 2 "Kunstmatige stoffen in het water.
Afval in het water.
Meer plankton en voedsel voor dieren in het water.
Meer zeedieren." 42 "Kunstmatige stoffen in het water.
Afval in het water.
Meer plankton en voedsel voor dieren in het water.
Meer zeedieren." "0 0 3 4" 2
2 2022-12-13 umU 7657599 29.6333333333333 Diagramming-Only 2 Muziek NA 4 Ja 3 "Betere score bij een IQ test.
Ruimtelijke vaardigheden worden beter, bijv. wiskunde.
Je kan je herinneringen terugkrijgen.
Als je Alzheimer hebt, kan je beter onthouden." 56 "Betere score bij een IQ test.
Ruimtelijke vaardigheden worden beter, bijv. wiskunde.
Je kan je herinneringen terugkrijgen.
Als je Alzheimer hebt, kan je beter onthouden." "4 2 3 0" 3
2 2022-12-13 umU 7657599 29.6333333333333 Diagramming-Only 2 Geld NA 5 Ja 1 "Te lang afgeleid.
Ze willen steeds meer.
Ze daarom niet lang gelukkig.
?" 70 "Te lang afgeleid.
Ze willen steeds meer.
Ze daarom niet lang gelukkig.
?" "0 4 0" 1
2 2022-12-13 umU 7657599 29.6333333333333 Diagramming-Only 2 Botox NA 6 Ja 2 "Het wordt gebruikt voor patiënten als ze bijv. hun ogen te vaak/ snel knipperen
Je lijkt jonger.
je gezicht kan op een nare manier veranderen.
Je kan een overdose krijgen en dood gaan." 84 "Het wordt gebruikt voor patiënten als ze bijv. hun ogen te vaak/ snel knipperen
Je lijkt jonger.
je gezicht kan op een nare manier veranderen.
Je kan een overdose krijgen en dood gaan." "3 4" 2
2 2022-12-13 umU 7657600 17.85 Diagramming-Only 1 Muziek NA 1 Ja 3 "je IQ wordt hoger 
je kan herinneringen beter herinneren 
je gebruikt bepaalde gebieden in je hersenen als je noten aan het lezen bent
?" 14 "je IQ wordt hoger 
je kan herinneringen beter herinneren 
je gebruikt bepaalde gebieden in je hersenen als je noten aan het lezen bent
?" "4 3 1 0" 3
2 2022-12-13 umU 7657600 17.85 Diagramming-Only 1 Metro NA 2 Ja 1 "er kwam een relief in de zee" 28 "er kwam een relief in de zee" 2 1
2 2022-12-13 umU 7657600 17.85 Diagramming-Only 1 Beton NA 3 Nee 3 "door de centrale verwarming wordt het beton warmer en kan het beton uitdrogen. Daardoor krimpt het beton. Dan wordt het gebouw ook kleiner en kan de lift blijven hangen." 42 "door de centrale verwarming wordt het beton warmer en kan het beton uitdrogen. Daardoor krimpt het beton. Dan wordt het gebouw ook kleiner en kan de lift blijven hangen." "1 2 3 4" 4
2 2022-12-13 umU 7657600 17.85 Diagramming-Only 2 Geld NA 4 Ja 2 "Ze wennen aan de economische welvaart die ze hebben. Ze vinden het heel snel heel normaal." 56 "Ze wennen aan de economische welvaart die ze hebben. Ze vinden het heel snel heel normaal." 3 1
2 2022-12-13 umU 7657600 17.85 Diagramming-Only 2 Suez NA 5 Ja 2 "Omdat ze het Suezkanaal hebben gegraven waardoor de route met 40% werd verkort" 70 "Omdat ze het Suezkanaal hebben gegraven waardoor de route met 40% werd verkort" "4 Given" 1
2 2022-12-13 umU 7657600 17.85 Diagramming-Only 2 Botox NA 6 Nee 3 "Je rimpels verdwijnen, waardoor je er jonger uitziet. Je kan wel bepaalde gezichtsuitdrukkingen niet meer uitdrukken, zoals boos kijken." 84 "Je rimpels verdwijnen, waardoor je er jonger uitziet. Je kan wel bepaalde gezichtsuitdrukkingen niet meer uitdrukken, zoals boos kijken." "2 3 4" 3
2 2022-12-13 umU 7657604 26.1 Diagramming-Only 1 Beton NA 1 Ja 3 "er word geen rekening gehouden met de centrale verwarming
